"","Rank","Team","2016","Last 3","Last 1","Home","Away","2015"
"1","1","Notre Dame","80.9%","72.7%","75.0%","81.0%","80.7%","74.2%"
"2","2","Villanova","79.8%","73.5%","76.7%","78.2%","81.3%","78.2%"
"3","3","Central Mich","79.1%","87.3%","94.1%","82.1%","76.6%","73.3%"
"4","4","Wofford","78.7%","74.6%","72.2%","82.3%","76.1%","75.4%"
"5","5","Oklahoma St","78.6%","94.0%","92.9%","80.4%","76.6%","72.9%"
"6","6","Mercer","78.5%","89.6%","100.0%","82.8%","74.6%","74.2%"
"7","7","Valparaiso","77.9%","66.7%","46.7%","80.9%","74.3%","72.5%"
"8","8","Lehigh","77.8%","81.9%","80.0%","79.6%","76.5%","72.4%"
"9","9","Marquette","77.6%","76.6%","64.7%","77.3%","78.1%","72.6%"
"10","10","La Salle","77.3%","74.5%","75.0%","80.4%","74.4%","66.7%"
"11","11","F Dickinson","77.3%","79.1%","76.2%","77.2%","77.3%","69.6%"
"12","12","Belmont","77.2%","75.0%","87.5%","76.6%","77.7%","72.8%"
"13","13","Michigan","77.1%","78.6%","78.6%","78.6%","75.0%","74.0%"
"14","14","Wake Forest","77.1%","76.8%","76.7%","76.2%","77.9%","66.0%"
"15","15","Vanderbilt","77.0%","74.5%","74.1%","77.9%","75.6%","69.5%"
"16","16","S Dakota St","77.0%","81.4%","92.9%","76.8%","77.1%","74.7%"
"17","17","Purdue","77.0%","83.3%","89.5%","76.0%","78.4%","74.4%"
"18","18","Iona","77.0%","88.2%","85.7%","77.1%","76.9%","71.1%"
"19","19","High Point","77.0%","82.3%","76.9%","75.8%","78.1%","76.0%"
"20","20","Albany","76.6%","82.3%","84.0%","76.1%","77.0%","75.2%"
"21","21","Oral Roberts","76.6%","75.4%","86.7%","78.7%","74.4%","75.7%"
"22","22","Arizona","76.5%","77.9%","71.9%","77.4%","75.4%","72.1%"
"23","23","E Washingtn","76.5%","85.7%","83.3%","76.6%","76.3%","68.6%"
"24","24","St Bonavent","76.3%","68.2%","87.5%","76.9%","75.7%","77.3%"
"25","25","Georgia","76.2%","88.4%","92.9%","76.2%","76.2%","70.8%"
"26","26","Wright State","76.0%","80.4%","73.7%","76.8%","74.9%","69.1%"
"27","27","Arkansas","75.9%","78.0%","81.2%","75.4%","76.5%","69.4%"
"28","28","Wash State","75.8%","79.4%","71.4%","73.5%","78.7%","71.4%"
"29","29","Brown","75.8%","76.1%","85.0%","76.6%","74.9%","70.7%"
"30","30","Mississippi","75.7%","75.6%","63.3%","75.8%","75.7%","70.9%"
"31","31","Monmouth","75.6%","82.9%","94.1%","74.5%","76.5%","76.8%"
"32","32","Oakland","75.6%","73.8%","79.2%","78.8%","71.6%","77.0%"
"33","33","Drake","75.6%","73.7%","72.7%","79.3%","71.1%","73.0%"
"34","34","Florida Intl","75.6%","74.3%","100.0%","75.3%","75.8%","67.2%"
"35","35","Duke","75.4%","71.4%","80.0%","73.9%","77.2%","72.3%"
"36","36","Neb Omaha","75.4%","74.2%","70.0%","74.8%","75.8%","74.9%"
"37","37","Harvard","75.2%","72.5%","71.4%","71.0%","79.3%","59.0%"
"38","38","New Mexico","75.2%","69.6%","67.6%","74.7%","75.8%","73.8%"
"39","39","Niagara","75.0%","73.1%","57.1%","77.9%","73.2%","69.5%"
"40","40","Northwestern","75.0%","65.9%","70.0%","74.5%","75.7%","66.7%"
"41","41","E Illinois","74.8%","75.6%","75.9%","69.7%","79.4%","65.8%"
"42","42","Campbell","74.8%","82.9%","85.7%","78.8%","71.6%","72.3%"
"43","43","Yale","74.8%","77.3%","70.4%","74.3%","75.2%","67.3%"
"44","44","St Marys","74.8%","71.4%","85.7%","74.7%","74.9%","68.8%"
"45","45","Montana","74.8%","76.7%","84.2%","73.4%","75.9%","69.2%"
"46","46","Geo Wshgtn","74.7%","76.1%","71.4%","73.4%","76.4%","75.3%"
"47","47","Davidson","74.6%","68.9%","69.2%","74.5%","74.6%","76.3%"
"48","48","Citadel","74.4%","75.0%","62.5%","73.6%","75.3%","73.3%"
"49","49","Charlotte","74.4%","59.4%","60.0%","77.2%","71.1%","69.8%"
"50","50","Geo Mason","74.3%","71.4%","75.0%","74.8%","73.8%","67.1%"
"51","51","Santa Clara","74.3%","72.9%","63.6%","75.1%","73.5%","71.6%"
"52","52","Murray St","74.3%","81.2%","64.3%","74.5%","74.0%","71.5%"
"53","53","Samford","74.2%","67.1%","77.8%","74.4%","74.1%","71.6%"
"54","54","Col Charlestn","74.2%","73.5%","70.6%","72.9%","75.6%","66.6%"
"55","55","Liberty","74.2%","78.6%","71.4%","73.5%","74.8%","72.7%"
"56","56","Arizona St","74.2%","73.9%","75.0%","75.2%","72.9%","68.7%"
"57","57","Butler","74.1%","82.6%","80.0%","76.1%","71.6%","73.1%"
"58","58","S Utah","74.1%","77.4%","73.8%","74.5%","73.8%","70.9%"
"59","59","Maryland BC","74.1%","76.3%","85.7%","74.3%","73.9%","68.3%"
"60","60","Penn State","74.1%","69.6%","75.0%","75.3%","72.4%","69.6%"
"61","61","SE Missouri","74.0%","79.4%","85.7%","72.9%","74.7%","63.9%"
